transaction_id,customer_id,amount,currency,decline_code,failure_reason,past_success_count,past_failure_count,account_age_days,typical_payment_day,typical_payment_hour,avg_amount,is_recoverable,recovery_window_hours,failure_timestamp,dataset_split
TXN-C1E68AB2FCC5,CUST-0301,97.86,USD,fraud_flag,Fraud prevention hold,53,3,809,22,16,59.82,0,,2024-04-22 02:00:00,test
TXN-136FC9763DAD,CUST-0210,78.13,EUR,temp_error,Temporary bank unavailability,21,4,522,17,6,167.76,1,6.0,2024-09-04 18:09:00,train
TXN-B03353433386,CUST-0317,49.88,USD,expired_card,Expiration date is in the past,14,0,57,3,6,31.95,0,,2024-09-02 18:48:00,train
TXN-251CD0D23AAC,CUST-0324,24.25,GBP,insufficient_funds,Not enough balance,5,6,851,26,14,49.54,1,86.0,2024-01-10 20:03:00,test
TXN-164590908B1B,CUST-0105,89.72,USD,temp_error,"Temporary processing error, please retry",15,7,1833,3,13,48.82,1,20.0,2024-06-13 11:20:00,train
TXN-E5F88F678CB2,CUST-0090,79.52,USD,auth_required,SCA challenge required,43,0,1890,11,19,32.31,1,24.0,2024-03-03 11:52:00,train
TXN-585FF702AE6B,CUST-0117,39.25,USD,insufficient_funds,Decline: NSF,4,7,116,28,18,39.74,1,130.0,2024-09-21 19:24:00,train
TXN-83D572F95702,CUST-0248,46.93,USD,expired_card,Declined — expired card on file,44,8,850,11,17,48.44,1,115.0,2024-07-25 10:36:00,train
TXN-B823DB8CC070,CUST-0361,146.48,GBP,hard_decline,Account closed,42,8,1286,3,11,21.09,0,,2024-01-06 20:39:00,train
TXN-B6E8B66A56A7,CUST-0455,105.32,EUR,insufficient_funds,Not enough balance,2,8,368,5,15,30.58,1,101.0,2024-12-04 07:44:00,train
TXN-801CA436E78C,CUST-0430,24.98,USD,expired_card,Card has expired,10,9,1742,9,10,42.17,1,88.0,2024-12-14 07:26:00,test
TXN-914FB45BF3F2,CUST-0152,36.03,GBP,fraud_flag,Suspected fraudulent activity — transaction blocked,47,3,1573,9,19,46.73,0,,2024-09-18 08:56:00,train
TXN-665D437EC5F9,CUST-0427,47.0,GBP,hard_decline,Invalid account number,25,7,1514,11,10,19.25,0,,2024-03-23 15:19:00,train
TXN-F5F460A6501A,CUST-0293,30.18,USD,fraud_flag,Fraud prevention hold,52,8,951,5,6,19.94,0,,2024-09-18 01:38:00,train
TXN-D03D9F686E20,CUST-0195,28.47,USD,fraud_flag,Fraud prevention hold,3,5,819,3,15,63.23,0,,2024-06-06 02:41:00,train
TXN-A72540BEF3AA,CUST-0169,206.78,GBP,temp_error,Processing system temporarily unavailable,56,5,1960,15,15,168.89,1,20.0,2024-09-26 20:06:00,train
TXN-CB5DF04F55C8,CUST-0496,125.29,AUD,insufficient_funds,Decline: NSF,32,8,1373,5,16,47.1,1,106.0,2024-07-02 20:49:00,test
TXN-4BC5ACCB9EE2,CUST-0024,75.46,USD,expired_card,Declined — expired card on file,50,6,47,5,15,54.69,0,,2024-01-31 13:40:00,train
TXN-8511734E3281,CUST-0357,151.91,USD,insufficient_funds,Payment failed: low account balance,23,7,737,18,11,91.52,1,120.0,2024-11-01 03:23:00,train
TXN-D1676DEB5036,CUST-0079,61.42,USD,expired_card,Declined — expired card on file,47,5,1335,17,8,147.17,0,,2024-12-15 21:36:00,train
TXN-50043EE6D85B,CUST-0019,55.59,EUR,temp_error,Gateway timeout,1,6,1038,12,7,27.2,1,23.0,2024-08-25 23:14:00,test
TXN-80B73AA84DE9,CUST-0424,15.77,CAD,insufficient_funds,Payment failed: low account balance,31,0,738,25,14,40.05,1,105.0,2024-09-20 22:41:00,train
TXN-F4C6C739F51D,CUST-0161,84.46,EUR,temp_error,Gateway timeout,29,5,1148,16,13,67.08,1,10.0,2024-11-02 19:10:00,train
TXN-1C187FB4FEB8,CUST-0393,67.02,USD,insufficient_funds,Not enough balance,13,5,1591,19,6,43.06,1,129.0,2024-08-15 13:37:00,train
TXN-3DFE4702A726,CUST-0111,17.83,CAD,expired_card,Expiration date is in the past,57,3,795,9,13,97.74,0,,2024-12-11 06:58:00,test
TXN-097877D10A59,CUST-0464,55.38,USD,temp_error,Gateway timeout,21,2,1880,18,9,37.47,1,12.0,2024-02-23 04:21:00,train
TXN-27A2D59972FD,CUST-0097,20.88,EUR,insufficient_funds,Insufficient funds in account,17,4,1303,21,16,52.56,0,,2024-06-25 20:52:00,train
TXN-510C4538A2F2,CUST-0027,39.89,USD,insufficient_funds,Not enough balance,17,4,91,5,18,39.6,1,106.0,2024-12-04 14:21:00,train
TXN-5C0155AA4D64,CUST-0208,23.25,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,4,2,488,10,18,37.71,0,,2024-04-29 12:35:00,train
TXN-8B22BFA00739,CUST-0414,158.77,USD,hard_decline,Account closed,35,2,990,3,21,125.81,0,,2024-05-15 23:40:00,train
TXN-41FD69283ED2,CUST-0146,32.21,EUR,fraud_flag,Card flagged for unusual activity,45,2,749,7,19,46.73,0,,2024-08-14 07:16:00,train
TXN-B84BB504B7E5,CUST-0212,50.08,USD,expired_card,Expiration date is in the past,30,5,1266,6,13,83.31,0,,2024-08-24 23:30:00,test
TXN-B596CBC365CD,CUST-0164,86.32,EUR,expired_card,Expiration date is in the past,39,7,862,25,9,52.78,0,,2024-04-04 21:02:00,train
TXN-7D5C055874F6,CUST-0307,41.14,USD,temp_error,Temporary bank unavailability,36,8,1291,23,6,30.25,1,2.0,2024-02-02 11:53:00,train
TXN-2B6675A9E80C,CUST-0404,31.62,EUR,insufficient_funds,Card declined — insufficient funds,48,1,1166,25,19,193.9,1,87.0,2024-09-01 03:11:00,train
TXN-D20666431DC4,CUST-0099,80.56,USD,insufficient_funds,Insufficient funds in account,56,2,410,14,15,41.43,1,100.0,2024-04-05 11:01:00,train
TXN-8BB2AFEEFAC8,CUST-0055,29.58,EUR,insufficient_funds,Insufficient funds in account,3,0,212,6,16,106.49,1,92.0,2024-11-14 21:16:00,test
TXN-101E1233850B,CUST-0334,37.13,USD,unknown,Processor response unclear,56,2,1491,23,11,100.22,1,70.0,2024-03-18 11:56:00,train
TXN-050D3696054A,CUST-0388,192.91,EUR,expired_card,Card expiry passed,2,5,1449,2,20,111.22,1,91.0,2024-07-09 02:48:00,train
TXN-5168258F8A21,CUST-0078,112.71,GBP,insufficient_funds,Decline: NSF,14,2,1369,7,16,49.53,1,88.0,2024-09-02 01:50:00,train
TXN-DA10AFB04CCD,CUST-0144,8.22,EUR,temp_error,Temporary bank unavailability,19,4,1733,23,14,61.09,1,3.0,2024-10-14 10:19:00,train
TXN-640464266EEF,CUST-0137,41.35,CAD,expired_card,Declined — expired card on file,18,9,1741,8,19,88.71,0,,2024-02-06 23:15:00,train
TXN-E593EE027D9E,CUST-0236,42.07,USD,insufficient_funds,Payment failed: low account balance,0,2,1906,18,15,50.58,1,87.0,2024-03-15 13:34:00,train
TXN-F33CA63900A8,CUST-0489,55.66,CAD,temp_error,Temporary bank unavailability,5,4,336,3,12,24.17,1,4.0,2024-09-13 06:03:00,test
TXN-C5DBB977BBC7,CUST-0489,135.74,USD,auth_required,SCA challenge required,0,5,1995,9,21,37.69,1,69.0,2024-09-01 21:50:00,train
TXN-E8FC2335AB0D,CUST-0334,62.65,GBP,fraud_flag,Suspected fraudulent activity — transaction blocked,41,5,1367,25,10,70.22,0,,2024-02-11 21:29:00,train
TXN-C77589EDB102,CUST-0026,140.16,USD,hard_decline,Account closed,59,9,658,19,6,69.94,0,,2024-02-09 06:14:00,test
TXN-CD16911A2DFF,CUST-0449,35.44,USD,fraud_flag,Card flagged for unusual activity,20,2,217,17,15,14.86,0,,2024-08-27 11:15:00,train
TXN-DEBD890141A3,CUST-0127,211.1,CAD,fraud_flag,Fraud prevention hold,5,8,1112,9,10,74.4,0,,2024-12-27 06:35:00,test
TXN-559081F5D750,CUST-0146,27.97,USD,expired_card,Card has expired,45,8,335,16,9,34.19,0,,2024-02-20 08:19:00,train
TXN-68F60FBC60D9,CUST-0073,651.36,USD,auth_required,3D Secure authentication required,15,1,1593,24,12,24.0,0,,2024-03-01 07:07:00,train
TXN-1E69992671B7,CUST-0004,77.84,USD,insufficient_funds,Not enough balance,47,3,1088,3,20,32.69,1,121.0,2024-01-16 00:01:00,test
TXN-728074F51853,CUST-0472,114.65,USD,hard_decline,Account closed,22,4,211,10,7,31.67,0,,2024-07-03 22:36:00,train
TXN-FA26875070BD,CUST-0425,154.68,USD,hard_decline,Do not honor,54,9,828,10,13,24.22,0,,2024-07-07 09:55:00,train
TXN-5CDF47AA7AFC,CUST-0186,80.99,GBP,expired_card,Expiration date is in the past,6,6,512,6,18,38.43,0,,2024-12-12 11:20:00,train
TXN-DC23504E24BF,CUST-0438,137.59,EUR,temp_error,Network error during authorization,3,1,455,23,10,57.62,1,5.0,2024-01-22 05:02:00,train
TXN-635D49D52A2C,CUST-0090,42.81,GBP,insufficient_funds,Not enough balance,11,5,807,12,14,65.12,1,89.0,2024-12-09 19:25:00,train
TXN-164FE130D60B,CUST-0164,18.53,USD,insufficient_funds,Insufficient funds in account,6,5,111,24,10,11.92,0,,2024-02-13 08:21:00,train
TXN-6608846764C6,CUST-0187,76.37,USD,insufficient_funds,Payment failed: low account balance,17,9,318,19,7,50.11,1,90.0,2024-09-19 11:21:00,train
TXN-38B2CDECE376,CUST-0296,32.92,USD,unknown,Generic decline,56,7,837,12,20,80.76,1,40.0,2024-03-07 02:31:00,train
TXN-FC05A39E1FCA,CUST-0381,230.94,USD,unknown,Error code: 05,34,1,505,16,12,54.98,0,,2024-03-24 14:05:00,test
TXN-64E5C57939E4,CUST-0341,61.35,EUR,insufficient_funds,Not enough balance,26,0,629,23,11,67.69,0,,2024-07-04 04:57:00,train
TXN-D5DD9BF1AC2D,CUST-0056,81.8,USD,hard_decline,Card permanently blocked,31,7,1186,1,7,29.15,0,,2024-08-02 13:22:00,test
TXN-F986621164FF,CUST-0236,43.41,GBP,insufficient_funds,Not enough balance,12,4,1509,16,21,20.69,1,116.0,2024-05-09 15:42:00,train
TXN-C6CFEB85F864,CUST-0188,41.91,USD,temp_error,Processing system temporarily unavailable,37,8,1304,8,9,96.44,1,2.0,2024-09-03 23:36:00,train
TXN-6E61259C8F53,CUST-0025,192.43,GBP,hard_decline,Account closed,43,8,1034,15,17,53.28,0,,2024-05-12 16:15:00,train
TXN-E2DC584A4AA4,CUST-0406,67.58,USD,insufficient_funds,Decline: NSF,18,5,879,28,9,28.95,1,92.0,2024-01-18 06:27:00,train
TXN-96AE0F927E45,CUST-0107,145.11,EUR,temp_error,"Temporary processing error, please retry",34,1,222,16,10,56.84,1,13.0,2024-08-31 19:00:00,train
TXN-B1E07013275F,CUST-0362,55.04,USD,expired_card,Declined — expired card on file,2,6,1576,10,7,67.74,1,150.0,2024-09-08 09:16:00,train
TXN-8BC5930C5EE8,CUST-0341,82.08,USD,insufficient_funds,Not enough balance,51,5,1116,27,9,32.85,1,103.0,2024-07-20 03:39:00,test
TXN-255DD1FD76BC,CUST-0348,66.49,CAD,temp_error,"Temporary processing error, please retry",12,1,1582,6,20,47.09,1,15.0,2024-04-21 04:24:00,train
TXN-21972134F343,CUST-0370,211.21,EUR,insufficient_funds,Payment failed: low account balance,45,7,1100,14,11,62.53,0,,2024-07-27 12:20:00,train
TXN-D9BD4F2B4769,CUST-0066,120.61,USD,auth_required,Additional verification required by issuing bank,1,4,1843,4,12,42.37,1,40.0,2024-06-23 09:25:00,train
TXN-74D67C174BBE,CUST-0239,66.21,EUR,insufficient_funds,Decline: NSF,36,5,654,5,18,51.71,1,128.0,2024-08-13 14:51:00,train
TXN-03ABD0E3EB52,CUST-0016,92.59,EUR,temp_error,Network error during authorization,31,7,456,7,21,38.31,1,16.0,2024-05-04 21:14:00,train
TXN-2A00490FEF84,CUST-0208,25.24,USD,temp_error,Temporary bank unavailability,19,2,1805,24,19,51.07,1,4.0,2024-01-23 06:32:00,train
TXN-2C5936824386,CUST-0082,11.34,EUR,fraud_flag,Security flag triggered by issuer,22,6,37,2,12,72.67,0,,2024-01-06 19:13:00,train
TXN-A3353E8B8D97,CUST-0062,26.13,USD,insufficient_funds,Decline: NSF,14,9,1893,19,7,68.38,0,,2024-09-05 10:01:00,train
TXN-7F56DD8A5018,CUST-0393,70.45,EUR,auth_required,SCA challenge required,6,1,1952,12,20,76.42,1,64.0,2024-10-20 07:13:00,train
TXN-81B478B580A6,CUST-0489,154.63,USD,temp_error,"Temporary processing error, please retry",0,5,483,28,6,76.14,1,18.0,2024-05-31 15:42:00,train
TXN-4356BB11F833,CUST-0150,9.41,EUR,insufficient_funds,Insufficient funds in account,3,8,1655,13,6,23.18,1,129.0,2024-12-10 18:20:00,train
TXN-181178D18F2B,CUST-0382,26.64,AUD,temp_error,Gateway timeout,25,2,559,16,6,39.17,1,19.0,2024-03-03 23:50:00,train
TXN-CC8117E1D3D7,CUST-0172,26.24,USD,unknown,Generic decline,53,5,246,19,18,110.16,0,,2024-07-22 01:38:00,train
TXN-BF32B1AC8FB3,CUST-0089,54.97,EUR,temp_error,Gateway timeout,7,4,1031,4,14,85.53,1,7.0,2024-10-08 06:33:00,train
TXN-118E7855BB37,CUST-0134,39.55,AUD,insufficient_funds,Payment failed: low account balance,23,4,1304,15,14,66.87,1,131.0,2024-05-21 10:00:00,train
TXN-C8D77DEDEB08,CUST-0236,67.14,EUR,auth_required,Additional verification required by issuing bank,48,1,1917,13,13,94.59,1,72.0,2024-03-09 01:14:00,train
TXN-D7C42E3142B9,CUST-0091,49.68,USD,insufficient_funds,Card declined — insufficient funds,12,1,1209,14,17,23.26,1,85.0,2024-01-05 17:28:00,train
TXN-D67C598DD1B9,CUST-0356,42.13,USD,fraud_flag,Card flagged for unusual activity,48,6,1883,14,6,30.12,0,,2024-02-05 00:13:00,train
TXN-EAEB7B69ABE6,CUST-0457,51.71,AUD,auth_required,Additional verification required by issuing bank,53,7,1134,23,18,35.05,1,26.0,2024-01-27 00:26:00,train
TXN-1ECC48F3AB2B,CUST-0478,23.39,AUD,temp_error,Temporary bank unavailability,5,4,1961,22,13,66.37,1,4.0,2024-06-24 16:01:00,train
TXN-1CE8169CE1D3,CUST-0385,132.81,USD,expired_card,Expiration date is in the past,27,6,1037,15,12,52.78,0,,2024-05-18 17:48:00,train
TXN-5E841A236D63,CUST-0055,23.83,USD,expired_card,Card expiry passed,48,7,1871,6,8,53.34,0,,2024-10-06 22:06:00,train
TXN-FD2581B8C756,CUST-0347,22.45,CAD,temp_error,"Temporary processing error, please retry",3,3,861,19,11,70.99,1,23.0,2024-01-09 23:29:00,train
TXN-24B6BBB3994F,CUST-0471,54.76,AUD,fraud_flag,Security flag triggered by issuer,54,9,565,22,8,20.42,0,,2024-02-02 09:59:00,train
TXN-520455105CBF,CUST-0003,90.66,AUD,fraud_flag,Security flag triggered by issuer,39,1,1833,3,12,86.68,0,,2024-06-23 16:23:00,train
TXN-757E5276D8AA,CUST-0054,13.39,USD,insufficient_funds,Decline: NSF,39,8,1375,28,17,66.16,1,117.0,2024-08-26 22:59:00,train
TXN-2C9122636763,CUST-0391,51.46,GBP,insufficient_funds,Decline: NSF,31,6,858,9,15,70.57,1,129.0,2024-06-28 02:44:00,train
TXN-56C033D738D3,CUST-0499,32.16,EUR,temp_error,Gateway timeout,46,1,314,24,8,111.64,1,2.0,2024-03-06 01:03:00,train
TXN-E5F4DC8FC671,CUST-0068,40.06,GBP,expired_card,Card expiry passed,28,0,1681,25,15,39.51,0,,2024-03-16 09:26:00,train
TXN-0A0158AA7DEE,CUST-0213,57.6,CAD,temp_error,Processing system temporarily unavailable,14,0,540,10,19,17.58,1,22.0,2024-11-14 03:09:00,train
TXN-556CB33B9778,CUST-0216,127.11,EUR,insufficient_funds,Payment failed: low account balance,51,0,680,24,21,50.93,1,110.0,2024-09-07 10:09:00,train
TXN-BE900969E331,CUST-0248,40.36,USD,insufficient_funds,Decline: NSF,6,9,1911,5,15,104.93,1,103.0,2024-04-09 03:43:00,train
TXN-7894FEF0C9A4,CUST-0005,29.3,USD,auth_required,Strong customer authentication needed,0,8,1393,8,13,57.03,1,57.0,2024-03-31 04:34:00,test
TXN-B96FD6701373,CUST-0284,58.3,EUR,insufficient_funds,Card declined — insufficient funds,9,6,855,6,10,168.01,1,130.0,2024-08-23 14:37:00,train
TXN-17188CC289C7,CUST-0142,208.83,USD,temp_error,Processing system temporarily unavailable,36,5,151,9,9,30.94,1,3.0,2024-09-10 21:27:00,train
TXN-9B380A1A5D01,CUST-0313,26.45,AUD,expired_card,Card has expired,31,0,1755,28,9,71.11,1,97.0,2024-05-01 02:40:00,train
TXN-B17185DB0DD0,CUST-0453,130.0,USD,temp_error,Temporary bank unavailability,12,7,1898,28,11,22.64,1,16.0,2024-02-09 15:28:00,test
TXN-32EB5EE1EE10,CUST-0478,38.15,EUR,expired_card,Expiration date is in the past,54,3,1499,22,9,50.08,1,148.0,2024-11-17 23:49:00,train
TXN-AC071B011C1E,CUST-0492,23.28,USD,auth_required,Additional verification required by issuing bank,43,1,1207,7,6,62.62,1,57.0,2024-07-11 17:00:00,train
TXN-3C7A741C9FE2,CUST-0353,221.76,CAD,unknown,Error code: 05,14,6,367,19,21,23.81,0,,2024-04-13 19:14:00,train
TXN-35494E199F8E,CUST-0499,38.54,USD,expired_card,Card has expired,45,3,1835,4,10,192.46,0,,2024-09-09 05:17:00,train
TXN-FDE8EDF97C6D,CUST-0152,22.3,USD,insufficient_funds,Insufficient funds in account,1,2,1922,6,18,59.24,0,,2024-11-28 11:14:00,train
TXN-158D5109E8FE,CUST-0165,37.63,AUD,auth_required,Strong customer authentication needed,33,7,1438,17,12,87.46,0,,2024-04-23 21:27:00,test
TXN-9CD96DE63619,CUST-0369,35.89,USD,expired_card,Declined — expired card on file,27,3,1018,20,11,85.41,1,152.0,2024-06-12 03:13:00,test
TXN-A0C49013F51F,CUST-0243,52.78,USD,insufficient_funds,Insufficient funds in account,19,1,356,19,21,47.22,1,115.0,2024-06-26 19:20:00,train
TXN-8A0B2494E6E9,CUST-0031,38.83,GBP,insufficient_funds,Insufficient funds in account,18,7,1403,27,14,45.57,1,115.0,2024-09-07 00:08:00,train
TXN-7A8BCEFED25E,CUST-0323,50.79,USD,unknown,Unknown decline code from processor,56,5,976,9,6,70.95,0,,2024-05-23 12:24:00,train
TXN-7EC593BBAC8C,CUST-0446,178.74,USD,expired_card,Declined — expired card on file,36,3,950,8,17,89.16,0,,2024-02-25 14:52:00,train
TXN-9D1016399121,CUST-0332,101.27,CAD,temp_error,Processing system temporarily unavailable,1,7,629,12,6,20.27,1,14.0,2024-03-15 20:55:00,train
TXN-9844B77CE1D9,CUST-0147,54.3,EUR,unknown,Generic decline,47,7,65,25,20,42.09,1,46.0,2024-09-19 09:42:00,train
TXN-CF79B509932E,CUST-0304,112.69,USD,expired_card,Card expiry passed,42,0,1853,25,17,76.36,0,,2024-03-19 07:56:00,train
TXN-CF0A93A1735B,CUST-0181,20.57,EUR,insufficient_funds,Card declined — insufficient funds,13,9,1800,3,6,107.34,1,109.0,2024-03-13 15:06:00,train
TXN-6B56CC026FF7,CUST-0058,121.14,GBP,expired_card,Declined — expired card on file,38,2,975,3,20,46.98,1,89.0,2024-10-06 23:39:00,test
TXN-01059FA6E1A7,CUST-0219,36.43,USD,insufficient_funds,Payment failed: low account balance,36,7,752,23,14,37.32,1,111.0,2024-04-04 23:47:00,test
TXN-198F7B781F5B,CUST-0203,29.52,EUR,insufficient_funds,Card declined — insufficient funds,7,6,1830,1,10,33.97,1,119.0,2024-07-26 22:01:00,train
TXN-004AAB31AB30,CUST-0436,79.45,USD,insufficient_funds,Insufficient funds in account,47,7,1286,27,13,33.81,0,,2024-03-05 14:03:00,train
TXN-F9CA2CF2E867,CUST-0082,29.27,USD,expired_card,Card expiry passed,15,9,277,6,15,30.76,0,,2024-04-18 13:33:00,train
TXN-EDB5A4186526,CUST-0289,45.25,CAD,temp_error,Temporary bank unavailability,19,7,758,18,12,18.39,1,12.0,2024-01-01 22:30:00,train
TXN-0CE581F1F1A2,CUST-0000,76.86,USD,auth_required,SCA challenge required,36,6,1327,17,15,72.13,0,,2024-04-25 12:38:00,train
TXN-B49912302970,CUST-0257,130.79,GBP,expired_card,Card expiry passed,31,2,876,11,20,47.47,0,,2024-12-26 20:38:00,train
TXN-AD9AA47D0BA9,CUST-0091,23.82,USD,unknown,Error code: 05,8,1,200,28,21,80.95,1,66.0,2024-09-05 21:33:00,train
TXN-F2FBF698098B,CUST-0232,82.96,USD,expired_card,Expiration date is in the past,23,0,1108,23,20,26.78,1,75.0,2024-03-04 16:27:00,train
TXN-40670117F9E7,CUST-0088,18.05,GBP,insufficient_funds,Payment failed: low account balance,23,8,1242,9,7,58.69,0,,2024-11-18 23:06:00,train
TXN-351A4E7A341E,CUST-0021,40.34,GBP,insufficient_funds,Card declined — insufficient funds,4,8,1331,18,21,293.07,1,79.0,2024-01-18 01:26:00,train
TXN-9CFD90050ABC,CUST-0194,28.81,EUR,insufficient_funds,Insufficient funds in account,3,3,280,28,13,43.71,1,118.0,2024-10-21 19:28:00,train
TXN-26DA192D50EF,CUST-0338,36.06,USD,expired_card,Expiration date is in the past,31,3,1028,21,10,62.85,0,,2024-12-26 15:33:00,train
TXN-F387A677FDBB,CUST-0214,217.89,USD,insufficient_funds,Decline: NSF,41,1,1923,12,17,118.23,1,126.0,2024-01-28 09:38:00,train
TXN-A64FBEA22F17,CUST-0082,118.52,CAD,expired_card,Declined — expired card on file,42,3,1694,22,15,23.89,0,,2024-11-24 10:04:00,train
TXN-B53CB1B39321,CUST-0327,35.94,USD,temp_error,Temporary bank unavailability,48,2,1441,19,9,251.35,1,3.0,2024-03-14 04:08:00,train
TXN-02C9343D9866,CUST-0291,189.0,USD,temp_error,Gateway timeout,48,6,296,8,20,70.52,1,8.0,2024-11-23 17:57:00,train
TXN-E1A1B127C582,CUST-0150,9.17,USD,temp_error,Processing system temporarily unavailable,40,1,1263,9,7,151.33,1,9.0,2024-01-04 08:02:00,test
TXN-99050C8337EF,CUST-0412,84.0,USD,unknown,Payment declined — reason not specified,39,2,745,2,20,14.78,1,61.0,2024-07-13 09:25:00,train
TXN-89DDAC300ED6,CUST-0153,273.54,USD,hard_decline,Card reported lost or stolen,53,2,717,13,20,64.46,0,,2024-04-26 23:25:00,train
TXN-078D52E3FDDF,CUST-0335,44.93,USD,expired_card,Declined — expired card on file,38,8,552,25,21,62.56,1,113.0,2024-08-25 03:49:00,train
TXN-91531C10FDA9,CUST-0150,21.28,USD,insufficient_funds,Insufficient funds in account,54,8,703,2,7,111.75,1,93.0,2024-07-27 08:00:00,train
TXN-2FF21F5B1FE4,CUST-0061,117.99,CAD,expired_card,Declined — expired card on file,28,9,105,28,6,44.3,0,,2024-01-27 06:25:00,train
TXN-701CA9AD530B,CUST-0426,92.37,USD,temp_error,Network error during authorization,49,1,1837,16,8,42.25,1,13.0,2024-06-28 14:18:00,test
TXN-28A2649E4C3E,CUST-0381,69.76,EUR,expired_card,Card has expired,22,9,313,14,14,39.09,0,,2024-06-28 11:19:00,train
TXN-173C0C635987,CUST-0340,126.62,EUR,insufficient_funds,Not enough balance,39,4,1973,24,17,55.48,1,89.0,2024-10-21 07:21:00,train
TXN-59E7A8917832,CUST-0048,32.38,GBP,auth_required,3D Secure authentication required,54,4,1415,5,8,75.88,1,52.0,2024-09-15 08:55:00,train
TXN-F267280E96D1,CUST-0189,33.77,GBP,insufficient_funds,Payment failed: low account balance,38,1,1807,11,16,67.16,1,90.0,2024-01-28 02:01:00,train
TXN-C0CDBD93239E,CUST-0150,25.56,USD,auth_required,SCA challenge required,5,8,1673,21,9,63.81,1,41.0,2024-10-16 05:53:00,train
TXN-EB8F469DE624,CUST-0127,95.17,USD,fraud_flag,Fraud prevention hold,45,7,297,6,17,114.34,0,,2024-09-20 08:59:00,train
TXN-8A5605178450,CUST-0137,15.71,CAD,expired_card,Card expiry passed,48,5,1566,25,18,127.4,1,143.0,2024-10-17 11:01:00,test
TXN-85489F4A34EC,CUST-0356,127.08,USD,fraud_flag,Fraud prevention hold,58,3,447,27,11,118.83,0,,2024-08-14 13:30:00,train
TXN-7E82BB1BB16A,CUST-0233,48.87,USD,expired_card,Expiration date is in the past,39,4,1508,4,11,103.3,0,,2024-04-03 11:47:00,train
TXN-47A2A2498980,CUST-0236,99.3,USD,fraud_flag,Security flag triggered by issuer,43,5,555,13,20,66.05,0,,2024-10-16 20:12:00,train
TXN-3850C3A77F37,CUST-0402,91.46,USD,insufficient_funds,Not enough balance,19,7,1852,22,14,18.49,1,88.0,2024-02-14 12:35:00,train
TXN-B27F8FA93CFD,CUST-0242,53.3,GBP,temp_error,Network error during authorization,57,0,1704,19,13,50.1,1,3.0,2024-12-07 04:50:00,train
TXN-815ADBE74A68,CUST-0030,83.65,GBP,temp_error,"Temporary processing error, please retry",53,1,980,9,6,78.4,1,9.0,2024-03-01 15:52:00,train
TXN-F257D7D704DC,CUST-0054,24.79,GBP,unknown,Generic decline,22,9,1002,5,13,29.0,0,,2024-12-17 11:52:00,train
TXN-D723CE543B64,CUST-0109,85.41,AUD,insufficient_funds,Card declined — insufficient funds,14,8,1247,14,7,118.31,1,96.0,2024-02-20 12:47:00,test
TXN-58BF141D41F5,CUST-0092,100.54,USD,expired_card,Card expiry passed,58,5,681,19,7,62.58,1,132.0,2024-02-27 20:54:00,train
TXN-182F1E862F10,CUST-0318,88.57,CAD,auth_required,Additional verification required by issuing bank,26,3,1410,9,6,81.51,0,,2024-03-20 10:21:00,train
